Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,pe-ratio,ps-ratio,pb-ratio,Ticker
2010-01-04,26.57276299904638,26.78061831391423,26.438271310055416,26.576839447021484,752504.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-05,26.527932069045864,26.560537434832046,26.238566443885873,26.381214141845703,488178.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-06,26.40974172406667,26.57683877378814,26.14075213406118,26.364910125732422,511138.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-07,26.32415056269121,26.97216892781282,26.32415056269121,26.919187545776367,1088580.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-08,26.91918608091103,27.05367775251853,26.328225577654294,26.646120071411133,730274.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-11,26.77653541465338,26.915106627652158,26.556457027721326,26.739856719970703,508154.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-12,26.67872729412813,26.776540273783354,26.29562205213553,26.47902488708496,940710.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-13,26.60536473686807,26.654272777645385,26.38935966491699,26.491249084472656,702298.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-14,26.62982057320403,26.780618052624124,26.519781354299813,26.60129165649414,1005158.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-15,26.74801251327482,27.122967985408376,26.633896847180615,27.01700210571289,1619822.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-18,26.646121153435555,26.805068406768378,26.519779262175742,26.715408325195312,622034.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-19,26.715410386443953,27.045531152003083,26.495328839598294,27.004776000976562,650412.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-20,27.23708264088484,28.007366467858425,27.23708264088484,27.579429626464844,2018540.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-21,27.567200392704684,27.685392489460284,26.955863891193932,27.029224395751953,1271552.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-22,26.894735753807637,27.102591082369884,26.69910976997642,26.723562240600586,878868.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-25,26.601288414157505,26.82952282943663,26.336378409605516,26.719480514526367,897776.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-26,26.491252572662766,27.0251522064209,26.454573869313915,27.0251522064209,855966.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-27,26.80914556716008,26.890658974509805,26.548308882478068,26.552385330200195,619760.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-28,26.715407771404447,26.792841617949605,25.95327377319336,25.95327377319336,1194090.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-01-29,26.063318687954126,26.29155158996582,25.88806872929879,26.29155158996582,1365440.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-01,26.275248037047987,26.442345093815664,26.10814787086151,26.136676788330078,514490.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-02,26.104074015819997,26.287473751715638,26.09184467193072,26.214113235473633,491318.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-03,26.205963207215643,26.405665623702657,26.0999973270839,26.13260269165039,636564.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-04,26.197812816573613,26.24672086810026,25.83101175838076,25.88399314880371,709690.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-05,25.83100856071536,26.0103333966523,25.492734909057617,25.492734909057617,1002862.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-08,25.60277790204845,25.814708120032577,25.492737122246535,25.733196258544922,705684.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-09,25.769874104627803,26.099996413111167,25.51718875692348,25.676136016845703,790522.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-10,25.802475882668094,25.802475882668094,25.464202280333378,25.51718521118164,856802.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-11,25.62723085743206,25.82285838401284,25.537567658066518,25.692440032958984,829596.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-12,25.871765062501467,26.075543931823038,25.75764939318839,25.945125579833984,836588.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-15,25.98995634596419,26.177434081304046,25.904369596725388,25.98587989807129,375582.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-16,26.11222604192165,26.17336032893648,25.71689450990065,26.116302490234375,630710.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-17,26.17335446397874,26.238562075275482,25.80655193350236,25.994028091430664,1116632.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-18,26.006255629694095,26.344527689261312,25.985876502311367,26.2874698638916,476478.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-19,26.218188757519616,26.682804307504433,26.124449114191375,26.597217559814453,710518.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-22,26.593143589327035,26.703182815345443,26.25486990545513,26.279325485229492,1067902.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-23,24.657241919945026,24.799886499251066,23.532383303206405,23.638347625732422,8851778.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-24,23.81767205292101,24.00922467445142,23.459022386906113,23.944015502929688,4164796.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-25,23.842125950289635,23.952166718163777,23.2919236656282,23.483474731445312,2476498.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-02-26,23.434566275844986,23.556833267211914,23.25524145882077,23.556833267211914,1548884.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-01,23.173727645229608,24.249679565429688,23.16965119819501,24.249679565429688,3371876.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-02,24.28636560194724,24.33527209505236,24.11111565071873,24.310819625854492,1843714.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-03,24.28636563884658,24.81619038663361,24.192627545790437,24.71022605895996,1642120.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-04,24.62871330003801,24.942532932991668,24.563504126613186,24.8243408203125,1367048.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-05,24.942534810813818,24.987366412426574,24.714301909289524,24.86102294921875,1011674.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-08,24.987363153621924,25.01589206825309,24.714298686097422,24.844717025756836,887882.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-09,24.820262684132718,24.942529673990148,24.70207058689658,24.808034896850586,831174.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-10,24.70614721250249,24.991437911987305,24.70614721250249,24.991437911987305,985390.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-11,24.983289632357046,24.99959231540137,24.746906947052057,24.75505828857422,808460.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-12,24.7998862946589,24.85286923283947,24.55535228794894,24.767282485961914,853052.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-15,24.812116531070686,24.93030709830504,24.669470384159712,24.787662506103516,704492.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-16,24.90177751017566,24.90177751017566,24.718377769337184,24.779510498046875,535642.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-17,24.795810524837613,24.820264546527664,24.400479058415964,24.506444931030273,1066004.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-18,24.555350081159922,24.616484354697924,24.347496349607194,24.490140914916992,966826.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-19,24.477916648389584,24.55127716064453,24.318967835364344,24.55127716064453,1377960.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-22,24.547205061481286,24.661320743111748,24.412711801661032,24.571659088134766,898258.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-23,24.045904993025548,24.429008682371627,23.895109074998054,24.343421936035156,2100094.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-24,24.351574218096317,24.55942797504896,24.013300558011228,24.192626953125,1934986.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-25,24.192623616504424,24.286361694335938,24.074431518700248,24.286361694335938,1284910.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-26,24.241533185681295,24.24968452670917,24.04998055829946,24.217079162597656,883020.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-29,24.217074846435196,24.339343385352365,24.090732969794065,24.294511795043945,772680.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-30,24.36787087321057,24.534969437967067,24.30673660732277,24.388248443603516,878568.0,0.0,0.0,38.785716666666666,,1.488927773388174,merck-kgaa
2010-03-31,24.41678424910618,24.57165662630917,24.388255331556866,24.45346450805664,1042128.0,0.0,0.0,26.08695652173913,1.561883860233588,1.303330069810925,merck-kgaa
2010-04-01,24.592034202457338,24.697998531253447,24.396406672958012,24.45346450805664,780850.0,0.0,0.0,26.08695652173913,1.561883860233588,1.303330069810925,merck-kgaa
2010-04-06,24.583884187973975,24.583884187973975,24.314896126055068,24.3719539642334,1072044.0,0.0,0.0,26.08695652173913,1.561883860233588,1.303330069810925,merck-kgaa
2010-04-07,24.37194733854892,24.750976080217058,24.24968035359028,24.657238006591797,1111166.0,0.0,0.0,26.08695652173913,1.561883860233588,1.303330069810925,merck-kgaa
2010-04-08,24.69392617849045,24.909931306361177,24.567582705838188,24.799890518188477,2567592.0,0.0,0.0,26.08695652173913,1.561883860233588,1.303330069810925,merck-kgaa
2010-04-09,24.877323383753517,25.23597305481741,24.824340445299573,25.09332847595215,1951390.0,0.0,0.0,26.08695652173913,1.561883860233588,1.303330069810925,merck-kgaa
2010-04-12,25.263184582530243,25.263184582530243,25.07675538571556,25.19275665283203,1300514.0,0.5,0.0,26.08695652173913,1.561883860233588,1.303330069810925,merck-kgaa
2010-04-13,25.18861369462893,25.25075728897729,24.94418464677049,25.176185607910156,839114.0,0.0,0.0,26.08695652173913,1.561883860233588,1.303330069810925,merck-kgaa
2010-04-14,25.230043629021544,25.230043629021544,25.006328582763672,25.006328582763672,1109864.0,0.0,0.0,26.08695652173913,1.561883860233588,1.303330069810925,merck-kgaa
2010-04-15,25.085043745538922,25.19690127451758,24.923472286028865,25.068471908569336,815914.0,0.0,0.0,26.08695652173913,1.561883860233588,1.303330069810925,merck-kgaa
2010-04-16,24.902757886729592,25.184472789254123,24.732900511417213,25.076757431030273,1736198.0,0.0,0.0,26.08695652173913,1.561883860233588,1.303330069810925,merck-kgaa
2010-04-19,24.985612146266547,25.134753915546963,24.840610965042995,24.96075439453125,696754.0,0.0,0.0,26.08695652173913,1.561883860233588,1.303330069810925,merck-kgaa
2010-04-20,24.98147480158941,25.44547522362408,24.935903035247364,25.416475296020508,1280184.0,0.0,0.0,26.08695652173913,1.561883860233588,1.303330069810925,merck-kgaa
