Date,SIE,DTE,ALV,MRK,DHL
2010-01-04,39.89243316650391,4.953136444091797,45.51911926269531,26.57683753967285,13.979999542236328
2010-01-05,39.91680145263672,4.911082744598389,45.65792465209961,26.38121032714844,14.0
2010-01-06,40.06304168701172,4.789590358734131,46.01266860961914,26.364910125732425,14.154999732971191
2010-01-07,40.53831100463867,4.698471546173096,45.48313522338867,26.91918563842773,14.125
2010-01-08,40.794227600097656,4.724171161651611,45.23635482788086,26.64612197875977,14.460000038146973
2010-01-11,40.8978157043457,4.756880760192871,44.72739410400391,26.739864349365234,14.380000114440918
2010-01-12,40.398170471191406,4.719499111175537,44.53717422485352,26.479026794433597,14.050000190734863
2010-01-13,40.76376724243164,4.747535705566406,44.6142807006836,26.491254806518555,14.239999771118164
2010-01-14,40.94656753540039,4.752208232879639,44.146446228027344,26.60129165649414,14.05500030517578
2010-01-15,40.47738265991211,4.689126014709473,43.58092498779297,27.016996383666992,13.720000267028809
2010-01-18,40.69064712524414,4.639594078063965,43.59121322631836,26.71540641784668,13.864999771118164
2010-01-19,41.14764022827149,4.717162609100342,43.79172134399414,27.004779815673828,13.9399995803833
2010-01-20,40.12397384643555,4.6592206954956055,42.70180130004883,27.57942771911621,13.520000457763672
2010-01-21,39.45372009277344,4.614830017089844,42.10544204711914,27.029226303100582,13.220000267028809
2010-01-22,39.47200775146485,4.583520889282227,41.84324645996094,26.72355461120605,13.0649995803833
2010-01-25,39.36232376098633,4.541933536529541,41.6221809387207,26.719480514526367,12.975000381469728
2010-01-26,41.3852767944336,4.541933536529541,41.750709533691406,27.025150299072266,12.75
2010-01-27,41.82938766479492,4.513896942138672,41.64274597167969,26.552385330200195,12.68000030517578
2010-01-28,40.53041458129883,4.395676136016846,40.90756607055664,25.95328140258789,12.494999885559082
2010-01-29,40.61159133911133,4.372312545776367,41.34456253051758,26.291547775268555,12.640000343322754
2010-02-01,40.62409210205078,4.397078037261963,41.38055038452149,26.13667869567871,12.8100004196167
2010-02-02,41.27981948852539,4.411096096038818,41.74042892456055,26.214113235473636,13.145000457763672
2010-02-03,40.886375427246094,4.365302562713623,41.33942031860352,26.13260078430176,12.925000190734863
2010-02-04,39.37507629394531,4.317641258239746,40.763614654541016,25.88399314880371,12.414999961853027
2010-02-05,38.51325607299805,4.304089546203613,39.89991760253906,25.492734909057617,12.140000343322754
2010-02-08,39.44560623168945,4.37932014465332,40.15697860717773,25.733192443847656,12.210000038146973
2010-02-09,39.710426330566406,4.365302562713623,40.36775588989258,25.676137924194336,12.1850004196167
2010-02-10,39.72304534912109,4.414834976196289,40.71221923828125,25.517189025878903,12.244999885559082
2010-02-11,39.767181396484375,4.368105411529541,40.40888595581055,25.692441940307617,12.0
2010-02-12,39.180789947509766,4.401750564575195,40.58369064331055,25.94512367248535,11.69499969482422
2010-02-15,39.56541061401367,4.406424045562744,40.912715911865234,25.98587989807129,11.850000381469728
2010-02-16,39.880672454833984,4.442403793334961,41.57077026367188,26.11629867553711,11.895000457763672
2010-02-17,40.542728424072266,4.462497234344482,42.146575927734375,25.99403381347656,12.170000076293944
2010-02-18,41.09127426147461,4.5124945640563965,42.449893951416016,26.287471771240234,12.25
2010-02-19,41.198463439941406,4.556887149810791,42.28023147583008,26.59721946716309,12.31999969482422
2010-02-22,40.98408508300781,4.520906448364258,42.31109237670898,26.27932548522949,12.329999923706056
2010-02-23,40.2337646484375,4.440067291259766,41.91522216796875,23.638347625732425,12.145000457763672
2010-02-24,40.46075439453125,4.448478221893311,42.19797897338867,23.94401741027832,12.0649995803833
2010-02-25,39.29427719116211,4.392404556274414,42.249393463134766,23.48347282409668,11.630000114440918
2010-02-26,39.71673583984375,4.415768146514893,43.59635543823242,23.55683898925781,11.94499969482422
2010-03-01,40.83906555175781,4.47324275970459,44.31610107421875,24.249685287475582,12.079999923706056
2010-03-02,41.55786895751953,4.457823753356934,44.80450439453125,24.31081962585449,12.470000267028809
2010-03-03,42.37124633789063,4.467169761657715,45.16439056396485,24.710227966308597,12.765000343322754
2010-03-04,41.89835357666016,4.472309589385986,44.71197509765625,24.824338912963867,12.789999961853027
2010-03-05,42.535186767578125,4.523242473602295,45.24663925170898,24.86102104187012,13.010000228881836
2010-03-08,42.28927612304688,4.5545501708984375,45.33404159545898,24.84471702575684,12.80500030517578
2010-03-09,42.276668548583984,4.56903600692749,45.18495178222656,24.80804252624512,13.09000015258789
2010-03-10,42.73694610595703,4.584455966949463,45.48313522338867,24.99144172668457,13.0
2010-03-11,42.38385009765625,4.628379821777344,45.28776931762695,24.755054473876957,12.869999885559082
2010-03-12,43.11526870727539,4.619034290313721,45.28776931762695,24.767284393310547,13.125
2010-03-15,42.686500549316406,4.583054065704346,45.1386833190918,24.787660598754883,12.90999984741211
2010-03-16,43.92863464355469,4.597072601318359,45.69391632080078,24.77950859069824,12.989999771118164
2010-03-17,45.33470153808594,4.607351779937744,46.22345352172852,24.50644874572754,13.104999542236328
2010-03-18,45.24013519287109,4.609221458435059,46.10520553588867,24.49014663696289,13.09000015258789
2010-03-19,44.94378280639648,4.621371269226074,45.71961975097656,24.55127716064453,13.005000114440918
2010-03-22,44.918556213378906,4.60267972946167,45.34432601928711,24.571657180786133,12.949999809265137
2010-03-23,45.277957916259766,4.612492561340332,45.56539535522461,24.34342193603516,13.024999618530272
2010-03-24,45.36623001098633,4.590063571929932,45.750465393066406,24.192628860473636,13.104999542236328
2010-03-25,46.50117492675781,4.615295886993408,46.78382873535156,24.286361694335938,13.119999885559082
